organism,count
"gi|343198570|ref|NR_042924.1| Thermodesulfomicrobium thermophilum strain P6.2 16S ribosomal RNA, partial sequence",1
"gi|265678477|ref|NR_028780.1| Desulforegula conservatrix strain Mb1Pa 16S ribosomal RNA, partial sequence",1
"gi|2363086222|ref|NR_181363.1| Undibacterium curvum strain CY22W 16S ribosomal RNA, partial sequence",1
"gi|566085367|ref|NR_109416.1| Legionella tunisiensis strain LegM 16S ribosomal RNA, partial sequence",1
"gi|645320452|ref|NR_117655.1| Sporomusa malonica strain DSM 5090 16S ribosomal RNA, partial sequence",1
"gi|343203107|ref|NR_043625.1| Lysobacter yangpyeongensis strain GH19-3 16S ribosomal RNA, partial sequence",1
"gi|631251734|ref|NR_112932.1| Bacteroides caccae strain JCM 9498 16S ribosomal RNA, partial sequence",1
"gi|219846650|ref|NR_026242.1| Bacteroides caccae strain ATCC 43185 16S ribosomal RNA, partial sequence",1
"gi|2363084431|ref|NR_180463.1| Bacteroides luhongzhouii strain HF-5141 16S ribosomal RNA, partial sequence",1
"gi|265678631|ref|NR_028936.1| Roseospira marina strain CE2105 16S ribosomal RNA, partial sequence",1
"gi|1109168027|ref|NR_144612.1| Frisingicoccus caecimuris strain PG-426-CC-1 16S ribosomal RNA, partial sequence",1
"gi|265678413|ref|NR_028715.1| Acidovorax temperans strain PHL 16S ribosomal RNA, partial sequence",1
"gi|2363082280|ref|NR_179387.1| Sideroxyarcus emersonii strain MIZ01 16S ribosomal RNA, partial sequence",1
"gi|444439416|ref|NR_074731.1| Sideroxydans lithotrophicus ES-1 16S ribosomal RNA, partial sequence",1
"gi|444303787|ref|NR_074209.1| Mesorhizobium opportunistum strain WSM2075 16S ribosomal RNA, partial sequence",1
"gi|1240411919|ref|NR_149251.1| Longimicrobium terrae strain CB-286315 16S ribosomal RNA, partial sequence",1
"gi|507148153|ref|NR_102960.1| Spirochaeta africana DSM 8902 16S ribosomal RNA, partial sequence",1
"gi|265678517|ref|NR_028820.1| Alkalispirochaeta americana strain ASpG1 16S ribosomal RNA, partial sequence",1
"gi|265678797|ref|NR_029102.1| Hydrocarboniphaga effusa strain AP103 16S ribosomal RNA, partial sequence",1
"gi|219857216|ref|NR_024844.1| Ancylobacter multivorans strain DM13 16S ribosomal RNA, partial sequence",1
"gi|636560667|ref|NR_116727.1| Listeria rocourtiae strain CIP 109804 16S ribosomal RNA, partial sequence",1
"gi|636559753|ref|NR_115813.1| Edaphobacter modestus strain Jbg-1 16S ribosomal RNA, partial sequence",1
"gi|645321859|ref|NR_118731.1| Blautia hansenii DSM 20583 strain ATCC 27752 16S ribosomal RNA, partial sequence",1
"gi|1953646487|ref|NR_171391.1| Blautia argi strain KCTC 15426 16S ribosomal RNA, complete sequence",1
"gi|2363080121|ref|NR_178279.1| Melittangium boletus DSM 14713 strain Me b8 16S ribosomal RNA, partial sequence",1
"gi|343200237|ref|NR_040924.1| Segatella paludivivens strain KB7 16S ribosomal RNA, partial sequence",1
"gi|2363080179|ref|NR_178313.1| Williamsia soli strain C17 16S ribosomal RNA, partial sequence",1
"gi|1864207045|ref|NR_169339.1| Flaviflagellibacter deserti strain SYSU D60017 16S ribosomal RNA, partial sequence",1
"gi|2363083527|ref|NR_180012.1| Rheinheimera mangrovi strain LHK132 16S ribosomal RNA, partial sequence",1
"gi|1441204255|ref|NR_157670.1| Alishewanella alkalitolerans strain LNK-7.1 16S ribosomal RNA, partial sequence",1
"gi|343201761|ref|NR_042487.1| Arsukibacterium perlucidum strain BA131 16S ribosomal RNA, partial sequence",1
"gi|645320273|ref|NR_117518.1| Nitratireductor indicus C115 16S ribosomal RNA, partial sequence",1
"gi|2363086588|ref|NR_181551.1| Novosphingobium aureum strain YJ-S2-02 16S ribosomal RNA, partial sequence",1
"gi|2363083457|ref|NR_179977.1| Komagataeibacter diospyri strain MSKU 9 16S ribosomal RNA, partial sequence",1
"gi|1445136026|ref|NR_158066.1| Aliinostoc morphoplasticum strain NOS 16S ribosomal RNA, partial sequence",1
"gi|343200761|ref|NR_041448.1| Bacteroides gallinarum strain C35 16S ribosomal RNA, partial sequence",1
"gi|636560787|ref|NR_116847.1| Methylophilus luteus strain Mim 16S ribosomal RNA, partial sequence",1
"gi|1811131531|ref|NR_165713.1| Mesorhizobium denitrificans strain LA-28 16S ribosomal RNA, partial sequence",1
"gi|343202555|ref|NR_042911.1| Brucella lupini strain LUP21 16S ribosomal RNA, partial sequence",1
"gi|219878173|ref|NR_025312.1| Aquamicrobium lusatiense strain S1 16S ribosomal RNA, partial sequence",1
"gi|1864207050|ref|NR_169344.1| Caldimonas meghalayensis strain AK31 16S ribosomal RNA, partial sequence",1
"gi|631250946|ref|NR_112143.1| Phocaeicola vulgatus strain JCM 5826 16S ribosomal RNA, partial sequence",1
"gi|1909404430|ref|NR_170485.1| Vulcaniibacterium gelatinicum strain R-5-52-3 16S ribosomal RNA, partial sequence",1
"gi|645320345|ref|NR_117571.1| Silanimonas mangrovi AK13 16S ribosomal RNA, partial sequence",1
"gi|2363081473|ref|NR_178983.1| Flavobacterium solisilvae strain SE-s27 16S ribosomal RNA, partial sequence",1
"gi|2962412252|ref|NR_199446.1| Flavobacterium capsici strain PMTSA4 16S ribosomal RNA, partial sequence",1
"gi|645320146|ref|NR_117422.1| Flavobacterium haoranii strain LQY-7 16S ribosomal RNA, partial sequence",1
"gi|444439557|ref|NR_074872.1| Advenella kashmirensis strain WT001 16S ribosomal RNA, partial sequence",1
"gi|1491516029|ref|NR_159227.1| Monoglobus pectinilyticus strain 14 16S ribosomal RNA, partial sequence",1
"gi|631252066|ref|NR_113264.1| Conexibacter arvalis strain KV-962 16S ribosomal RNA, partial sequence",1
"gi|265678674|ref|NR_028979.1| Conexibacter woesei strain ID131577 16S ribosomal RNA, partial sequence",1
"gi|2962412205|ref|NR_199398.1| Niallia tiangongensis strain JL1B1071 16S ribosomal RNA, complete sequence",1
"gi|2962412204|ref|NR_199397.1| Niallia tiangongensis strain JL1B1071 16S ribosomal RNA, complete sequence",1
"gi|2962412202|ref|NR_199395.1| Niallia tiangongensis strain JL1B1071 16S ribosomal RNA, complete sequence",1
"gi|1193829159|ref|NR_147402.1| Sutterella timonensis strain Marseille-P3282 16S ribosomal RNA, partial sequence",1
"gi|1491509581|ref|NR_159112.1| Kineococcus terrestris strain YIM 121940 16S ribosomal RNA, partial sequence",1
"gi|636559184|ref|NR_115241.1| Streptococcus parasanguinis ATCC 15912 16S ribosomal RNA, partial sequence",1
"gi|631252008|ref|NR_113206.1| Bacteroides faecichinchillae JCM 17102 16S ribosomal RNA, partial sequence",1
"gi|2363081874|ref|NR_179183.1| Anaerocolumna chitinilytica strain CTTW 16S ribosomal RNA, partial sequence",1
"gi|2621112285|ref|NR_189188.1| Anaeromicropila herbilytica strain TB5 16S ribosomal RNA, partial sequence",1
"gi|1040567029|ref|NR_137378.1| Fusibacter fontis strain KhalAKB1 16S ribosomal RNA, partial sequence",1
"gi|2136551522|ref|NR_173525.1| Roseithermus sacchariphilus strain MEBiC09517 16S ribosomal RNA, complete sequence",1
"gi|1013172393|ref|NR_135860.1| Caloranaerobacter ferrireducens strain DY22619 16S ribosomal RNA, partial sequence",1
"gi|631252909|ref|NR_114107.1| Kluyvera ascorbata strain NBRC 102466 16S ribosomal RNA, partial sequence",1
"gi|636560740|ref|NR_116800.1| Tatumella terrea strain DSM 13701 16S ribosomal RNA, partial sequence",1
"gi|636558532|ref|NR_114589.1| Kluyvera ascorbata ATCC 33433 16S ribosomal RNA, partial sequence",1
"gi|343205927|ref|NR_044425.1| Hydrogenoanaerobacterium saccharovorans strain SW512 16S ribosomal RNA, partial sequence",1
"gi|265679047|ref|NR_029355.1| [Clostridium] methylpentosum strain R2 16S ribosomal RNA, partial sequence",1
"gi|2136551663|ref|NR_173668.1| Caproicibacterium amylolyticum strain LBM18003 16S ribosomal RNA, partial sequence",1
"gi|2363085985|ref|NR_181245.1| Caproicibacterium lactatifermentans strain LBM19010 16S ribosomal RNA, partial sequence",1
"gi|444303809|ref|NR_074231.1| Legionella pneumophila strain Philadelphia 1 16S ribosomal RNA, partial sequence",1
"gi|2363081347|ref|NR_178918.1| Legionella norrlandica strain LEGN 16S ribosomal RNA, partial sequence",1
"gi|1315204028|ref|NR_152697.1| Legionella saoudiensis strain LS-1 16S ribosomal RNA, partial sequence",1
"gi|265678960|ref|NR_029268.1| Oxobacter pfennigii strain V 5-2 16S ribosomal RNA, partial sequence",1
"gi|695134884|ref|NR_117690.2| Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence",1
"gi|2363080503|ref|NR_178492.1| Paracoccus zhejiangensis strain J6 16S ribosomal RNA, partial sequence",1
"gi|2180566323|ref|NR_174203.1| Arenibacillus arenosus strain CAU 1304 16S ribosomal RNA, partial sequence",1
"gi|2363083745|ref|NR_180120.1| Paracoccus endophyticus strain SYSUP0003 16S ribosomal RNA, partial sequence",1
"gi|2363085782|ref|NR_181143.1| Pseudodesulfovibrio cashew strain SRB007 16S ribosomal RNA, partial sequence",1
"gi|961555122|ref|NR_134090.1| Minicystis rosea strain SBNa008 16S ribosomal RNA, partial sequence",1
"gi|959494842|ref|NR_133720.1| Chitinophaga costaii strain A37T2 16S ribosomal RNA, partial sequence",1
"gi|1397641810|ref|NR_156919.1| Sphingobacterium cellulitidis strain LMG 28764 16S ribosomal RNA, partial sequence",1
"gi|1341394020|ref|NR_153692.1| Sphingobacterium chuzhouense strain DH-5 16S ribosomal RNA, partial sequence",1
"gi|2363080904|ref|NR_178695.1| Pseudobacteriovorax antillogorgiicola strain RKEM611 16S ribosomal RNA, partial sequence",1
"gi|1024974963|ref|NR_136878.1| Wenzhouxiangella marina strain Ma-11 16S ribosomal RNA, partial sequence",1
"gi|1315204037|ref|NR_152707.1| Wenzhouxiangella sediminis strain XDB06 16S ribosomal RNA, partial sequence",1
"gi|1011034847|ref|NR_135733.1| Terriglobus aquaticus strain 03SUJ4 16S ribosomal RNA, partial sequence",1
"gi|444303876|ref|NR_074298.1| Granulicella mallensis MP5ACTX8 16S ribosomal RNA, partial sequence >gi|645320929|ref|NR_118020.1| Granulicella mallensis MP5ACTX8 16S ribosomal RNA, partial sequence",1
"gi|228718376|ref|NR_027573.1| Intestinibacter bartlettii strain WAL 16138 16S ribosomal RNA, partial sequence",1
"gi|636559735|ref|NR_115795.1| Paraclostridium tenue strain ATCC 25553 16S ribosomal RNA, partial sequence",1
"gi|1230874654|ref|NR_148815.1| Paraclostridium benzoelyticum strain JC272 16S ribosomal RNA, partial sequence",1
"gi|559795317|ref|NR_104910.1| Geotoga petraea strain T5 16S ribosomal RNA, partial sequence",1
"gi|2621112342|ref|NR_189246.1| Selenobaculum gibii strain ICN-92133 16S ribosomal RNA, complete sequence",1
"gi|2363083375|ref|NR_179936.1| Caulobacter endophyticus strain 774 16S ribosomal RNA, partial sequence",1
"gi|2363081640|ref|NR_179066.1| Caulobacter zeae strain 410 16S ribosomal RNA, partial sequence",1
"gi|444303786|ref|NR_074208.1| Caulobacter segnis strain ATCC 21756 16S ribosomal RNA, partial sequence",1
"gi|2363082779|ref|NR_179638.1| Dorea phocaeensis strain Marseille-P4003 16S ribosomal RNA, partial sequence",1
"gi|645320588|ref|NR_117758.1| Roseburia intestinalis strain DSM 14610 16S ribosomal RNA, partial sequence",1
"gi|2363084366|ref|NR_180431.1| Muribaculum gordoncarteri strain TLL-A4 16S ribosomal RNA, complete sequence",1
"gi|1491506723|ref|NR_159106.1| Spirosoma terrae strain 15J9-4 16S ribosomal RNA, partial sequence",1
"gi|343206304|ref|NR_044896.1| Halochromatium glycolicum strain BN 3201 16S ribosomal RNA, partial sequence",1
"gi|343201392|ref|NR_042118.1| Sphaerobacter thermophilus strain DSM 20745 16S ribosomal RNA, partial sequence",1
"gi|219846315|ref|NR_025905.1| Aliarcobacter cryaerophilus strain A 169/B 16S ribosomal RNA, partial sequence",1
"gi|645319644|ref|NR_117024.1| Aliarcobacter trophiarum LMG 25534 strain 64/2-45d5/R-39974 16S ribosomal RNA, partial sequence",1
"gi|343206046|ref|NR_044625.1| Aliarcobacter skirrowii 16S ribosomal RNA, partial sequence",1
"gi|672238906|ref|NR_125495.1| Candidatus Planktoluna difficilis strain MWH-7Well8 16S ribosomal RNA, partial sequence",1
"gi|1384992381|ref|NR_156157.1| Luteolibacter flavescens strain GKX 16S ribosomal RNA, partial sequence",1
"gi|2180566415|ref|NR_174271.1| Leucothrix sargassi strain C3212 16S ribosomal RNA, partial sequence",1
"gi|1776910885|ref|NR_164618.1| Ketobacter alkanivorans strain GI5 16S ribosomal RNA, partial sequence",1
"gi|219857206|ref|NR_024834.1| Thiobacter subterraneus strain C55 16S ribosomal RNA, partial sequence",1
"gi|2075441650|ref|NR_172667.1| Pleurocapsa minor strain HA4230-MV1 16S ribosomal RNA, complete sequence",1
"gi|2363081300|ref|NR_178894.1| Sinirhodobacter huangdaonensis strain L3 16S ribosomal RNA, partial sequence",1
"gi|2363082264|ref|NR_179379.1| Lactobacillus paragasseri strain JCM 5343 16S ribosomal RNA, partial sequence",1
"gi|444439621|ref|NR_074936.1| Xanthomonas campestris strain ATCC 33913 16S ribosomal RNA, complete sequence",1
"gi|559795204|ref|NR_104793.1| Xanthomonas hortorum pv. gardneri strain DSM 19127 16S ribosomal RNA, partial sequence",1
"gi|645322664|ref|NR_119360.1| Acinetobacter junii strain Mannheim 2723/59 16S ribosomal RNA, partial sequence",1
"gi|636560011|ref|NR_116071.1| Acinetobacter septicus strain AK001 16S ribosomal RNA, partial sequence",1
"gi|265678496|ref|NR_028799.1| Bosea vestrisii 34635 16S ribosomal RNA, partial sequence",1
"gi|265678495|ref|NR_028798.1| Bosea eneae 34614 16S ribosomal RNA, partial sequence",1
"gi|1315204026|ref|NR_152695.1| Akkermansia glycaniphila strain Pyt 16S ribosomal RNA, partial sequence",1
"gi|631251884|ref|NR_113082.1| Porphyromonas catoniae ATCC 51270 strain JCM 13863 16S ribosomal RNA, partial sequence",1
"gi|1024974747|ref|NR_136788.1| Porphyromonas pasteri strain KUFDS01 16S ribosomal RNA, partial sequence",1
"gi|1277396324|ref|NR_152035.1| Porphyromonas loveana strain UQD444 16S ribosomal RNA, partial sequence",1
"gi|1193829157|ref|NR_147400.1| Clostridium merdae strain Marseille-P2953 16S ribosomal RNA, partial sequence",1
"gi|343200268|ref|NR_040955.1| Lactococcus lactis strain NCDO 604 16S ribosomal RNA gene, partial sequence",1
"gi|631252760|ref|NR_113958.1| Lactococcus lactis subsp. hordniae strain NBRC 100931 16S ribosomal RNA, partial sequence",1
"gi|2363080073|ref|NR_178253.1| Denitratimonas tolerans strain E4-1 16S ribosomal RNA, partial sequence",1
"gi|645320790|ref|NR_117911.1| Blastochloris viridis strain DSM 133 16S ribosomal RNA, partial sequence",1
"gi|645320788|ref|NR_117910.1| Blastochloris viridis strain DSM 133 16S ribosomal RNA, partial sequence",1
"gi|343201025|ref|NR_041712.1| Blastochloris viridis strain DSM 133 16S ribosomal RNA, partial sequence",1
"gi|1397641781|ref|NR_156890.1| Algoriphagus resistens strain NH1 16S ribosomal RNA, partial sequence",1
"gi|566085156|ref|NR_108889.1| Cecembia calidifontis strain RQ-33 16S ribosomal RNA, partial sequence",1
"gi|343202711|ref|NR_043131.1| Algoriphagus yeomjeoni strain MSS-160 16S ribosomal RNA, partial sequence",1
"gi|959495012|ref|NR_133863.1| Sphingomonas guangdongensis strain 9NM-8 16S ribosomal RNA, partial sequence",1
"gi|2363087225|ref|NR_181868.1| Thermus brevis strain SYSU G05001 16S ribosomal RNA, partial sequence",1
"gi|2363087069|ref|NR_181790.1| Thermus brevis strain SYSU G05001 16S ribosomal RNA, partial sequence",1
"gi|219857239|ref|NR_024867.1| Thermus scotoductus strain Se-1 16S ribosomal RNA, partial sequence",1
"gi|1953646739|ref|NR_171529.1| Massilia atriviolacea strain SOD 16S ribosomal RNA, partial sequence",1
"gi|631251342|ref|NR_112539.1| Komagataeibacter europaeus LMG 18890 strain DSM 6160 16S ribosomal RNA, partial sequence",1
"gi|1341394073|ref|NR_153745.1| Arsenicitalea aurantiaca strain 42-50 16S ribosomal RNA, partial sequence",1
"gi|672238977|ref|NR_125566.1| Lyticum flagellatum strain 299 16S ribosomal RNA, partial sequence",1
"gi|2363087253|ref|NR_181882.1| Microvirga lenta strain SM9 16S ribosomal RNA, complete sequence",1
"gi|2363082099|ref|NR_179296.1| Alistipes dispar strain 5CPEGH6 16S ribosomal RNA, partial sequence",1
"gi|1269807825|ref|NR_074513.2| Ehrlichia ruminantium strain Welgevonden 16S ribosomal RNA, complete sequence",1
"gi|470467096|ref|NR_074155.1| Ehrlichia ruminantium strain Welgevonden 16S ribosomal RNA, partial sequence",1
"gi|645321869|ref|NR_118741.1| Ehrlichia canis strain Oklahoma 16S ribosomal RNA, partial sequence",1
"gi|1269785370|ref|NR_121697.2| Clostridium perfringens ATCC 13124 16S ribosomal RNA, complete sequence",1
"gi|631252006|ref|NR_113204.1| Clostridium perfringens strain JCM 1290 16S ribosomal RNA, partial sequence",1
"gi|2363081254|ref|NR_178871.1| Petroclostridium xylanilyticum strain SK-Y3 16S ribosomal RNA, partial sequence",1
"gi|343201228|ref|NR_041954.1| Xylanibacter brevis strain GA33 16S ribosomal RNA, partial sequence",1
"gi|2363085846|ref|NR_181175.1| Teredinibacter franksiae strain Bsc2 16S ribosomal RNA, partial sequence",1
"gi|2363087289|ref|NR_181900.1| Chromobacterium sinusclupearum strain MWU13-2610 16S ribosomal RNA, partial sequence",1
"gi|631252207|ref|NR_113405.1| Staphylococcus saccharolyticus strain JCM 1768 16S ribosomal RNA, partial sequence",1
"gi|566085283|ref|NR_109170.1| Allosphingosinicella indica strain Dd16 16S ribosomal RNA, partial sequence",1
"gi|2363082942|ref|NR_179719.1| Sphingomonas xanthus strain AE3 16S ribosomal RNA, partial sequence",1
"gi|2363083124|ref|NR_179810.1| Sphingomonas turrisvirgatae strain MCT13 16S ribosomal RNA, partial sequence",1
"gi|636558991|ref|NR_115048.1| Mesorhizobium tamadayense strain Ala-3 16S ribosomal RNA, partial sequence",1
"gi|343202581|ref|NR_042939.1| Pseudomonas chlororaphis subsp. aureofaciens strain DSM 6698 16S ribosomal RNA, partial sequence",1
"gi|343200667|ref|NR_041354.1| Bellilinea caldifistulae strain GOMI-1 16S ribosomal RNA, partial sequence",1
"gi|2363083285|ref|NR_179891.1| Desertimonas flava strain SYSU D60003 16S ribosomal RNA, partial sequence",1
"gi|1227086064|ref|NR_148595.1| Marimicrobium arenosum strain CAU1038 16S ribosomal RNA, partial sequence",1
"gi|2363083607|ref|NR_180051.1| Haliea alexandrii strain LZ-16-2 16S ribosomal RNA, partial sequence",1
"gi|2363084318|ref|NR_180407.1| Thermus thermamylovorans strain CFH 72773 16S ribosomal RNA, partial sequence",1
"gi|1779814920|ref|NR_164994.1| Thermus caldilimi strain YIM 78456 16S ribosomal RNA, partial sequence",1
"gi|672239087|ref|NR_125676.1| Thermus caliditerrae strain YIM 77925 16S ribosomal RNA, partial sequence",1
"gi|636560623|ref|NR_116683.1| Dietzia natronolimnaea strain DSM 44860 16S ribosomal RNA, partial sequence >gi|645320857|ref|NR_117963.1| Dietzia cercidiphylli strain X0053 16S ribosomal RNA, partial sequence",1
"gi|631251027|ref|NR_112224.1| Dietzia psychralcaliphila strain JCM 10987 16S ribosomal RNA, partial sequence",1
"gi|1109167977|ref|NR_144586.1| Kocuria subflava strain YIM 13062 16S ribosomal RNA, partial sequence",1
"gi|265678619|ref|NR_028924.1| Kocuria rosea subsp. polaris strain CMS 76or 16S ribosomal RNA, partial sequence",1
"gi|343202837|ref|NR_043323.1| Kocuria himachalensis strain K07-05 16S ribosomal RNA, partial sequence",1
"gi|228715348|ref|NR_027520.1| Staphylococcus equorum strain PA 231 16S ribosomal RNA, partial sequence",1
