organism,count
"gi|2363083845|ref|NR_180171.1| Sphingomonas lacunae strain CSW-10 16S ribosomal RNA, partial sequence",1
"gi|631252104|ref|NR_113302.1| Methylobacterium oxalidis strain 35a 16S ribosomal RNA, partial sequence",1
"gi|636560244|ref|NR_116304.1| Beijerinckia doebereinerae strain LMG 2819 16S ribosomal RNA, partial sequence",1
"gi|631251022|ref|NR_112219.1| Beijerinckia derxii strain ATCC 49361 16S ribosomal RNA, partial sequence",1
"gi|219857379|ref|NR_024967.1| Sporobacterium olearium strain SR1 16S ribosomal RNA, partial sequence",1
"gi|343199082|ref|NR_044516.1| Tsukamurella tyrosinosolvens strain Y2 16S ribosomal RNA, partial sequence",1
"gi|1024974706|ref|NR_136773.1| Aquipuribacter nitratireducens strain AMV4 16S ribosomal RNA, partial sequence",1
"gi|1199303398|ref|NR_147749.1| Catenulispora fulva strain SA-246 16S ribosomal RNA, partial sequence",1
"gi|2363085095|ref|NR_180796.1| Bacillus stercoris strain JCM 30051 16S ribosomal RNA, partial sequence",1
"gi|2363084342|ref|NR_180419.1| Bacillus cabrialesii strain TE3 16S ribosomal RNA, complete sequence",1
"gi|1277396351|ref|NR_152064.1| Thermodesulfatator autotrophicus strain S606 16S ribosomal RNA, partial sequence",1
"gi|636560567|ref|NR_116627.1| Staphylococcus devriesei strain KS-SP 60 16S ribosomal RNA, partial sequence",1
"gi|558508575|ref|NR_104502.1| Dactylosporangium luteum strain BK51 16S ribosomal RNA, partial sequence",1
"gi|219846701|ref|NR_026293.1| Dactylosporangium roseum strain DSM 43916 16S ribosomal RNA, partial sequence",1
"gi|219846699|ref|NR_026291.1| Dactylosporangium fulvum strain DSM 43917 16S ribosomal RNA, partial sequence",1
"gi|1864207187|ref|NR_169482.1| Paenibacillus thalictri strain N2SHLJ1 16S ribosomal RNA, partial sequence",1
"gi|1864207118|ref|NR_169412.1| Cohnella massiliensis strain 6021052837 16S ribosomal RNA, partial sequence",1
"gi|1033657161|ref|NR_137251.1| Cohnella collisoli strain NKM-5 16S ribosomal RNA, partial sequence",1
"gi|265678318|ref|NR_028620.1| Halalkalibacter akibai strain 1139 16S ribosomal RNA, partial sequence",1
"gi|631251525|ref|NR_112722.1| Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604 strain NBRC 15653 16S ribosomal RNA, partial sequence",1
"gi|645322131|ref|NR_118949.1| Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604 strain DSM 485 16S ribosomal RNA, partial sequence",1
"gi|343198710|ref|NR_043458.1| Neisseria animaloris strain LMG 23011 16S ribosomal RNA, partial sequence",1
"gi|2363085191|ref|NR_180844.1| Pseudoduganella rivuli strain FT92W 16S ribosomal RNA, partial sequence",1
"gi|1269801500|ref|NR_075014.2| Leuconostoc kimchii strain IMSNU 11154 16S ribosomal RNA, complete sequence",1
"gi|343201040|ref|NR_041727.1| Leuconostoc citreum strain ATCC 49370 16S ribosomal RNA, partial sequence",1
"gi|1269801505|ref|NR_074997.2| Leuconostoc gasicomitatum strain TB 1-10 16S ribosomal RNA, complete sequence",1
"gi|699005312|ref|NR_126181.1| Vulgatibacter incomptus strain B00001 16S ribosomal RNA, partial sequence",1
"gi|485099086|ref|NR_102482.1| Maridesulfovibrio hydrothermalis AM13 = DSM 14728 16S ribosomal RNA, partial sequence >gi|659364656|ref|NR_121715.1| Maridesulfovibrio hydrothermalis AM13 = DSM 14728 16S ribosomal RNA, partial sequence",1
"gi|507148047|ref|NR_102854.1| Pseudomonas entomophila L48 16S ribosomal RNA, partial sequence",1
"gi|645319942|ref|NR_117269.1| Pseudomonas oryzihabitans strain LMG 7040 16S ribosomal RNA, partial sequence",1
"gi|2363084538|ref|NR_180517.1| Pseudomonas rhizoryzae strain RY24 16S ribosomal RNA, partial sequence",1
"gi|343202929|ref|NR_043423.1| Ectopseudomonas oleovorans strain IAM 1508 16S ribosomal RNA, partial sequence",1
"gi|1270532282|ref|NR_025869.2| Streptomyces eurythermus strain ATCC 14975 16S ribosomal RNA, complete sequence",1
"gi|343206200|ref|NR_044792.1| Methylorubrum thiocyanatum strain ALL/SCN-P 16S ribosomal RNA, partial sequence",1
"gi|219846887|ref|NR_026479.1| Malonomonas rubra strain GraMal1 16S ribosomal RNA, partial sequence",1
"gi|2363082643|ref|NR_179568.1| Congobacterium massiliense strain Marseille-P3295 16S ribosomal RNA, partial sequence",1
"gi|2363082617|ref|NR_179555.1| Mobilibacterium timonense strain Marseille-P3194 16S ribosomal RNA, partial sequence",1
"gi|224581422|ref|NR_027203.1| Mogibacterium neglectum strain P9a-h 16S ribosomal RNA, partial sequence",1
"gi|219857288|ref|NR_024919.1| Clostridium frigidicarnis strain SPL77A 16S ribosomal RNA, partial sequence",1
"gi|343200310|ref|NR_040997.1| Pleomorphomonas koreensis strain Y9 16S ribosomal RNA, partial sequence",1
"gi|2363087259|ref|NR_181885.1| Hominisplanchenecus faecis strain CLA-AA-H246 16S ribosomal RNA, partial sequence",1
"gi|1779814939|ref|NR_165013.1| Schaedlerella arabinosiphila strain TLL-A1 16S ribosomal RNA, partial sequence",1
"gi|2363085109|ref|NR_180803.1| Suipraeoptans intestinalis strain 68-1-5 16S ribosomal RNA, partial sequence",1
"gi|631250944|ref|NR_112141.1| Bacteroides fragilis strain DSM 2151 16S ribosomal RNA, partial sequence",1
"gi|659364796|ref|NR_121736.1| Sphingomonas sanxanigenens strain NX02 16S ribosomal RNA, partial sequence",1
"gi|219846313|ref|NR_025903.1| Gemella haemolysans strain ATCC 25563 16S ribosomal RNA, partial sequence",1
"gi|219846314|ref|NR_025904.1| Gemella morbillorum strain 2917B 16S ribosomal RNA, partial sequence",1
"gi|219846827|ref|NR_026419.1| Gemella sanguinis strain 2045-94 16S ribosomal RNA, partial sequence",1
"gi|219878165|ref|NR_025304.1| Luteimonas mephitis strain B1953/27.1 16S ribosomal RNA, partial sequence",1
"gi|1269785361|ref|NR_121720.2| Corynebacterium falsenii strain BL 8171 16S ribosomal RNA, complete sequence",1
"gi|310975171|ref|NR_037035.1| Corynebacterium jeikeium strain A376/84 16S ribosomal RNA, partial sequence",1
"gi|343200300|ref|NR_040987.1| Cupriavidus pinatubonensis strain 1245 16S ribosomal RNA, partial sequence",1
"gi|1397641801|ref|NR_156910.1| Dubosiella newyorkensis strain NYU-BL-A4 16S ribosomal RNA, partial sequence",1
"gi|343200618|ref|NR_041305.1| Kandleria vitulina DSM 20405 strain JCM 1143 16S ribosomal RNA, partial sequence",1
"gi|343199069|ref|NR_044485.1| Brevibacillus panacihumi strain DCY35 16S ribosomal RNA, partial sequence",1
"gi|636558871|ref|NR_114928.1| Brevibacillus levickii strain LMG 22481 16S ribosomal RNA, partial sequence",1
"gi|1520188722|ref|NR_159925.1| Pectobacterium aroidearum strain SCRI 109 16S ribosomal RNA, partial sequence",1
"gi|645321205|ref|NR_118228.1| Pectobacterium brasiliense strain 212 16S ribosomal RNA, partial sequence",1
"gi|645321200|ref|NR_118224.1| Pectobacterium brasiliense strain 212 16S ribosomal RNA, partial sequence",1
"gi|672238902|ref|NR_125491.1| Limnohabitans curvus strain MWH-C5 16S ribosomal RNA, partial sequence",1
"gi|2621112336|ref|NR_189240.1| Coprobacter tertius strain LH1063 16S ribosomal RNA, partial sequence",1
"gi|1384992322|ref|NR_156071.1| Saccharicrinis aurantiacus strain HQYD1 16S ribosomal RNA, partial sequence",1
"gi|2363080783|ref|NR_178633.1| Acinetobacter refrigeratoris strain WB1 16S ribosomal RNA, partial sequence",1
"gi|2363085061|ref|NR_180779.1| Kineococcus rubinsiae strain B12 16S ribosomal RNA, partial sequence",1
"gi|343202924|ref|NR_043418.1| Mammaliicoccus lentus strain MAFF 911385 16S ribosomal RNA, partial sequence",1
"gi|219856851|ref|NR_024670.1| Mammaliicoccus vitulinus strain ATCC 51145 16S ribosomal RNA, partial sequence",1
"gi|645319919|ref|NR_117252.1| Mammaliicoccus stepanovicii strain 196 16S ribosomal RNA, partial sequence",1
"gi|2621112366|ref|NR_189270.1| Danxiaibacter flavus strain SYSU DXS3180 16S ribosomal RNA, partial sequence",1
"gi|566085546|ref|NR_109616.1| Nevskia aquatilis strain F2-63 16S ribosomal RNA, partial sequence",1
"gi|2180566332|ref|NR_174212.1| Aquirhabdus parva strain HYN0046 16S ribosomal RNA, partial sequence",1
"gi|2363082398|ref|NR_179446.1| Acinetobacter ihumii strain Marseille-P8049 16S ribosomal RNA, partial sequence",1
"gi|2962412318|ref|NR_199513.1| Pseudomonas citrulli strain K18 16S ribosomal RNA, complete sequence",1
"gi|310975152|ref|NR_037016.1| Acidomonas methanolica strain MB 58 16S ribosomal RNA, partial sequence",1
"gi|219846541|ref|NR_026133.1| Novacetimonas hansenii strain NCIB 8746 16S ribosomal RNA, partial sequence",1
"gi|2363085223|ref|NR_180860.1| Streptomyces apocyni strain TRM 66233 16S ribosomal RNA, partial sequence",1
"gi|2621112329|ref|NR_189232.1| Aminithiophilus ramosus strain J.5.4.2-T.3.5.2 16S ribosomal RNA, partial sequence",1
"gi|1864207054|ref|NR_169348.1| Sutterella faecalis strain KGMB03119 16S ribosomal RNA, partial sequence",1
"gi|444439445|ref|NR_074760.1| Rhodoferax ferrireducens T118 16S ribosomal RNA, partial sequence",1
"gi|343201160|ref|NR_041875.1| Bifidobacterium catenulatum strain DSM 16992 16S ribosomal RNA, partial sequence",1
"gi|310974989|ref|NR_036853.1| Bifidobacterium angulatum strain B677 16S ribosomal RNA, partial sequence",1
"gi|1270533065|ref|NR_074499.2| Rhizobium etli strain CFN 42 16S ribosomal RNA, complete sequence",1
"gi|1033657151|ref|NR_137241.1| Rhizobium bangladeshense strain BLR175 16S ribosomal RNA, partial sequence >gi|1033657152|ref|NR_137242.1| Rhizobium binae strain BLR195 16S ribosomal RNA, partial sequence",1
"gi|2363083349|ref|NR_179923.1| Saccharopolyspora terrae strain 16K309 16S ribosomal RNA, partial sequence",1
"gi|2363083337|ref|NR_179917.1| Saccharopolyspora karakumensis strain 5K548 16S ribosomal RNA, partial sequence",1
"gi|926663069|ref|NR_132663.1| Saccharopolyspora pathumthaniensis strain S582 16S ribosomal RNA, partial sequence",1
"gi|636560191|ref|NR_116251.1| Thermus arciformis strain TH92 16S ribosomal RNA, partial sequence",1
"gi|636560274|ref|NR_116334.1| Nocardia mikamii NBRC 108933 strain W8061 16S ribosomal RNA, partial sequence",1
"gi|636558572|ref|NR_114629.1| Acidiferrobacter thiooxydans strain m-1 16S ribosomal RNA, partial sequence",1
"gi|636558813|ref|NR_114870.1| Acidiferrobacter thiooxydans strain DSM 2392 16S ribosomal RNA, partial sequence",1
"gi|219846470|ref|NR_026062.1| Methylocaldum tepidum strain LK6 16S ribosomal RNA, partial sequence",1
"gi|2363081042|ref|NR_178764.1| Nocardioides deserti strain SC8A-24 16S ribosomal RNA, partial sequence",1
"gi|2363084994|ref|NR_180745.1| Nocardioides dongkuii strain S-713 16S ribosomal RNA, partial sequence",1
"gi|636560601|ref|NR_116661.1| Planotetraspora kaengkrachanensis strain A-T 0875 16S ribosomal RNA, partial sequence",1
"gi|2363083745|ref|NR_180120.1| Paracoccus endophyticus strain SYSUP0003 16S ribosomal RNA, partial sequence",1
"gi|1779814925|ref|NR_164999.1| Acidimangrovimonas sediminis strain MS2-2 16S ribosomal RNA, partial sequence",1
"gi|1441204353|ref|NR_157768.1| Paracoccus mangrovi strain gyp-1 16S ribosomal RNA, partial sequence",1
"gi|343198612|ref|NR_043069.1| Alkalidesulfovibrio alkalitolerans strain RT2 16S ribosomal RNA, partial sequence",1
"gi|1227086180|ref|NR_148651.1| Dissulfurimicrobium hydrothermale strain Sh68 16S ribosomal RNA, partial sequence",1
"gi|2962412326|ref|NR_199521.1| Pseudonocardia spirodelae strain DW16-2 16S ribosomal RNA, complete sequence",1
"gi|645320787|ref|NR_117909.1| Mycolicibacterium iranicum strain M05 16S ribosomal RNA, partial sequence",1
"gi|1909404448|ref|NR_170503.1| Amycolatopsis suaedae strain 8-3EHSu 16S ribosomal RNA, partial sequence",1
"gi|2363082342|ref|NR_179418.1| Intestinimonas massiliensis (ex Afouda et al. 2020) strain GD2 16S ribosomal RNA, partial sequence",1
"gi|2363083800|ref|NR_180148.1| Evtepia gabavorous strain KLE1738 16S ribosomal RNA, partial sequence",1
"gi|2363083377|ref|NR_179937.1| Georhizobium profundi strain WS11 16S ribosomal RNA, partial sequence",1
"gi|219878170|ref|NR_025309.1| Corynebacterium simulans strain UCL553 16S ribosomal RNA, partial sequence",1
"gi|645322345|ref|NR_119116.1| Corynebacterium striatum strain CIP 81.15 16S ribosomal RNA, partial sequence",1
"gi|310975177|ref|NR_037041.1| Corynebacterium striatum strain Minnett 16S ribosomal RNA, partial sequence",1
"gi|1811131555|ref|NR_165737.1| Streptococcus koreensis strain KCOM 2890 16S ribosomal RNA, partial sequence",1
"gi|2363080549|ref|NR_178515.1| Streptococcus ilei strain I-G2 16S ribosomal RNA, partial sequence",1
"gi|631253215|ref|NR_114413.1| Streptococcus oralis ATCC 35037 16S ribosomal RNA, partial sequence",1
"gi|2363084942|ref|NR_180719.1| Pelomicrobium methylotrophicum strain SM250 16S ribosomal RNA, partial sequence",1
"gi|2136551525|ref|NR_173528.1| Aromatoleum aromaticum strain pCyN1 16S ribosomal RNA, partial sequence",1
"gi|2136551524|ref|NR_173527.1| Aromatoleum aromaticum EbN1 16S ribosomal RNA, partial sequence",1
"gi|1269785425|ref|NR_116361.2| Bradyrhizobium rifense strain CTAW71 16S ribosomal RNA, complete sequence",1
"gi|645319720|ref|NR_117077.1| Methyloferula stellata AR4 16S ribosomal RNA, partial sequence",1
"gi|566085657|ref|NR_109752.1| Rothia endophytica strain YIM 67072 16S ribosomal RNA, partial sequence",1
"gi|1146059129|ref|NR_145861.1| Bradyrhizobium embrapense strain SEMIA 6208 16S ribosomal RNA, partial sequence",1
"gi|2363081367|ref|NR_178928.1| Mesobacillus harenae strain Y40 16S ribosomal RNA, complete sequence",1
"gi|343201548|ref|NR_042274.1| Mesobacillus foraminis strain CV53 16S ribosomal RNA, partial sequence",1
"gi|559795162|ref|NR_104749.1| Mesobacillus subterraneus strain COOI3B 16S ribosomal RNA, partial sequence",1
"gi|645320200|ref|NR_117462.1| Melittangium lichenicola strain DSM 2275 16S ribosomal RNA, partial sequence",1
"gi|2221405454|ref|NR_175532.1| Mucilaginibacter humi strain S1162 16S ribosomal RNA, partial sequence",1
"gi|1864207103|ref|NR_169397.1| Mucilaginibacter hurinus strain ZR32 16S ribosomal RNA, partial sequence",1
"gi|1013172399|ref|NR_135866.1| Jatrophihabitans soli strain KIS75-12 16S ribosomal RNA, partial sequence",1
"gi|1116030267|ref|NR_144725.1| Gabonia massiliensis strain GM3 16S ribosomal RNA, partial sequence",1
"gi|2136551682|ref|NR_173687.1| Coprobacter secundus subsp. similis strain 2CBH44 16S ribosomal RNA, partial sequence",1
"gi|219846468|ref|NR_026060.1| Amaricoccus tamworthensis strain Ben103 16S ribosomal RNA, partial sequence",1
"gi|265678893|ref|NR_029201.1| Amaricoccus kaplicensis strain Ben101 16S ribosomal RNA, partial sequence",1
"gi|2363082346|ref|NR_179420.1| Paracoccus onubensis strain 1011MAR3C25 16S ribosomal RNA, partial sequence",1
"gi|507148088|ref|NR_102895.1| Prevotella melaninogenica ATCC 25845 16S ribosomal RNA, partial sequence",1
"gi|636559525|ref|NR_115585.1| Paenibacillus macerans strain JCM2500 16S ribosomal RNA, partial sequence",1
"gi|2363082537|ref|NR_179515.1| Paenibacillus tuaregi strain Marseille-P2472 16S ribosomal RNA, partial sequence",1
"gi|343200199|ref|NR_040886.1| Paenibacillus macerans strain IAM 12467 16S ribosomal RNA, partial sequence",1
"gi|631251544|ref|NR_112741.1| Limnobacter litoralis strain KP1-19 16S ribosomal RNA, partial sequence",1
"gi|631253093|ref|NR_114291.1| Limnobacter litoralis strain NBRC 105857 16S ribosomal RNA, partial sequence",1
"gi|219878282|ref|NR_025421.1| Limnobacter thiooxidans strain CS-K2 16S ribosomal RNA, partial sequence",1
"gi|1013172391|ref|NR_135858.1| Mesorhizobium jarvisii strain ATCC 33669 16S ribosomal RNA, partial sequence",1
"gi|224581407|ref|NR_027188.1| Zoogloea resiniphila strain DhA-35 16S ribosomal RNA, partial sequence",1
"gi|343204604|ref|NR_043795.1| Zoogloea caeni strain EMB43 16S ribosomal RNA, partial sequence",1
"gi|1491520150|ref|NR_159313.1| Thauera propionica strain KNDSS-Mac4 16S ribosomal RNA, partial sequence",1
"gi|2363081138|ref|NR_178812.1| Dyella amyloliquefaciens strain DHC06 16S ribosomal RNA, partial sequence",1
"gi|1779814868|ref|NR_164943.1| Wenzhouxiangella salilacus strain 15181 16S ribosomal RNA, partial sequence",1
"gi|636558415|ref|NR_114471.1| Pseudomonas aeruginosa strain ATCC 10145 16S ribosomal RNA, partial sequence",1
"gi|2363086115|ref|NR_181310.1| Noviherbaspirillum pedocola strain DKR-6 16S ribosomal RNA, partial sequence",1
"gi|672239013|ref|NR_125602.1| Noviherbaspirillum massiliense JC206 16S ribosomal RNA, partial sequence",1
"gi|1953646560|ref|NR_171440.1| Paraburkholderia dinghuensis strain DHOA04 16S ribosomal RNA, partial sequence",1
"gi|343201643|ref|NR_042369.1| Patulibacter americanus strain CP177-2 16S ribosomal RNA, partial sequence",1
"gi|265678957|ref|NR_029265.1| Microbacterium arborescens strain DSM 20754 16S ribosomal RNA, partial sequence",1
"gi|219846569|ref|NR_026161.1| Microbacterium imperiale strain DSM 20530 16S ribosomal RNA, partial sequence",1
"gi|631250827|ref|NR_112023.1| Microbacterium arborescens strain IFO 3750 16S ribosomal RNA, partial sequence",1
"gi|2363083130|ref|NR_179813.1| Occultella glacieicola strain T3246-1 16S ribosomal RNA, partial sequence",1
"gi|1270533057|ref|NR_102512.2| Myxococcus stipitatus strain DSM 14675 16S ribosomal RNA, complete sequence",1
"gi|265678477|ref|NR_028780.1| Desulforegula conservatrix strain Mb1Pa 16S ribosomal RNA, partial sequence",1
"gi|631251734|ref|NR_112932.1| Bacteroides caccae strain JCM 9498 16S ribosomal RNA, partial sequence",1
"gi|219846650|ref|NR_026242.1| Bacteroides caccae strain ATCC 43185 16S ribosomal RNA, partial sequence",1
"gi|2180566309|ref|NR_174194.1| Cryobacterium melibiosiphilum strain Hh39 16S ribosomal RNA, partial sequence",1
"gi|2363086886|ref|NR_181700.1| Collimonas humicola strain RLT1W51 16S ribosomal RNA, partial sequence",1
"gi|2363086884|ref|NR_181699.1| Collimonas silvisoli strain RXD178 16S ribosomal RNA, partial sequence",1
"gi|559795319|ref|NR_104912.1| Nitrococcus mobilis strain Nb-231 16S ribosomal RNA, partial sequence",1
"gi|343198986|ref|NR_044254.1| Allohahella antarctica strain IMCC3113 16S ribosomal RNA, partial sequence",1
"gi|1779814811|ref|NR_164886.1| Deinococcus petrolearius strain 6.1 16S ribosomal RNA, partial sequence",1
"gi|343199073|ref|NR_044497.1| Deinococcus gobiensis I-0 16S ribosomal RNA, partial sequence",1
"gi|219846902|ref|NR_026494.1| Lacrimispora saccharolytica strain WM1 16S ribosomal RNA, partial sequence",1
"gi|265678722|ref|NR_029027.1| Paeniglutamicibacter kerguelensis strain KGN15 16S ribosomal RNA, partial sequence",1
"gi|2363082170|ref|NR_179331.1| Pusillibacter faecalis strain MM59 16S ribosomal RNA, partial sequence",1
"gi|1397641828|ref|NR_156937.1| Sulfuritortus calidifontis strain J1A 16S ribosomal RNA, partial sequence",1
"gi|310974902|ref|NR_036764.1| Desulfovirga adipica strain TsuA1 16S ribosomal RNA gene, partial sequence",1
"gi|470466321|ref|NR_074114.1| Elusimicrobium minutum strain Pei191 16S ribosomal RNA, partial sequence",1
"gi|1270533059|ref|NR_042373.2| Thermotoga petrophila RKU-10 16S ribosomal RNA, complete sequence",1
